!Header: VOA , dimensions: NSAV_COMM*REG [15*7], description: Value of commodity i output in region r
tech_aspros,osd,Asia,domestic,comtax,0.49914550781
clerks,osd,Asia,domestic,comtax,-5.5054321289
service_shop,osd,Asia,domestic,comtax,-18.58984375
off_mgr_pros,osd,Asia,domestic,comtax,-3.5064697266
ag_othlowsk,osd,Asia,domestic,comtax,129.00195313
Capital,osd,Asia,domestic,comtax,-754.29003906
pdr,osd,Asia,domestic,comtax,-0.26610183716
wht,osd,Asia,domestic,comtax,9.53674316406250E-0007
osd,osd,Asia,domestic,comtax,-68.729003906
others,osd,Asia,domestic,comtax,-144.70910645
Intermediate,osd,Asia,domestic,comtax,-133.34570313
Land,others,Asia,domestic,comtax,-9199.765625
tech_aspros,others,Asia,domestic,comtax,28.964599609
clerks,others,Asia,domestic,comtax,-24.160644531
service_shop,others,Asia,domestic,comtax,-124.89941406
off_mgr_pros,others,Asia,domestic,comtax,3.408203125
ag_othlowsk,others,Asia,domestic,comtax,5040.09375
Capital,others,Asia,domestic,comtax,-5433.609375
pdr,others,Asia,domestic,comtax,-154.55908203
wht,others,Asia,domestic,comtax,-0.1279296875
gro,others,Asia,domestic,comtax,-9.7102050781
osd,others,Asia,domestic,comtax,-5.2709655762
others,others,Asia,domestic,comtax,-262.73828125
Intermediate,others,Asia,domestic,comtax,84.125
Land,Intermediate,Asia,domestic,comtax,-268.34375
tech_aspros,Intermediate,Asia,domestic,comtax,164372.5
clerks,Intermediate,Asia,domestic,comtax,102286.75
service_shop,Intermediate,Asia,domestic,comtax,84680.5
off_mgr_pros,Intermediate,Asia,domestic,comtax,200097.25
ag_othlowsk,Intermediate,Asia,domestic,comtax,175098
Capital,Intermediate,Asia,domestic,comtax,105547
NatlRes,Intermediate,Asia,domestic,comtax,4422.78125
pdr,Intermediate,Asia,domestic,comtax,-286.484375
wht,Intermediate,Asia,domestic,comtax,-359.21875
gro,Intermediate,Asia,domestic,comtax,-66.9609375
osd,Intermediate,Asia,domestic,comtax,-1.15625
others,Intermediate,Asia,domestic,comtax,-102.84375
Intermediate,Intermediate,Asia,domestic,comtax,135136
pdr,CGDS,Asia,domestic,comtax,7.9591064453
wht,CGDS,Asia,domestic,comtax,0.21203613281
gro,CGDS,Asia,domestic,comtax,6.130279541
osd,CGDS,Asia,domestic,comtax,1.3432006836
others,CGDS,Asia,domestic,comtax,21.975097656
Intermediate,CGDS,Asia,domestic,comtax,249438
Land,pdr,Europe,domestic,comtax,-4.0666503906
tech_aspros,pdr,Europe,domestic,comtax,10.115098953
clerks,pdr,Europe,domestic,comtax,4.0911245346
service_shop,pdr,Europe,domestic,comtax,3.0412216187
off_mgr_pros,pdr,Europe,domestic,comtax,40.826683044
ag_othlowsk,pdr,Europe,domestic,comtax,217.0065918
Capital,pdr,Europe,domestic,comtax,-4.736541748
pdr,pdr,Europe,domestic,comtax,-2.1560058594
wht,pdr,Europe,domestic,comtax,-2.38418579101563E-0007
gro,pdr,Europe,domestic,comtax,-1.66893005371094E-0006
others,pdr,Europe,domestic,comtax,-0.069396972656
Intermediate,pdr,Europe,domestic,comtax,26.535339355
Land,wht,Europe,domestic,comtax,-86.794433594
tech_aspros,wht,Europe,domestic,comtax,262.05865479
clerks,wht,Europe,domestic,comtax,138.32473755
service_shop,wht,Europe,domestic,comtax,73.297088623
off_mgr_pros,wht,Europe,domestic,comtax,527.0682373
ag_othlowsk,wht,Europe,domestic,comtax,3913.1152344
Capital,wht,Europe,domestic,comtax,-36.637207031
pdr,wht,Europe,domestic,comtax,-0.072633743286
wht,wht,Europe,domestic,comtax,-83.122558594
gro,wht,Europe,domestic,comtax,-0.073467731476
others,wht,Europe,domestic,comtax,-0.282081604
Intermediate,wht,Europe,domestic,comtax,880.68359375
Land,gro,Europe,domestic,comtax,-143.58007813
tech_aspros,gro,Europe,domestic,comtax,220.08691406
clerks,gro,Europe,domestic,comtax,108.02072144
service_shop,gro,Europe,domestic,comtax,58.532867432
off_mgr_pros,gro,Europe,domestic,comtax,532.70532227
ag_othlowsk,gro,Europe,domestic,comtax,3423.1591797
Capital,gro,Europe,domestic,comtax,-17.5859375
pdr,gro,Europe,domestic,comtax,-0.024550914764
wht,gro,Europe,domestic,comtax,-0.017151594162
gro,gro,Europe,domestic,comtax,-8.5618896484
osd,gro,Europe,domestic,comtax,-1.19209289550781E-0007
others,gro,Europe,domestic,comtax,-0.21068191528
Intermediate,gro,Europe,domestic,comtax,783.12695313
Land,osd,Europe,domestic,comtax,-20.543945313
tech_aspros,osd,Europe,domestic,comtax,124.7902832
clerks,osd,Europe,domestic,comtax,65.293380737
service_shop,osd,Europe,domestic,comtax,36.275856018
off_mgr_pros,osd,Europe,domestic,comtax,257.91784668
ag_othlowsk,osd,Europe,domestic,comtax,1949.5161133
Capital,osd,Europe,domestic,comtax,-11.642089844
pdr,osd,Europe,domestic,comtax,-2.78115272521973E-0004
osd,osd,Europe,domestic,comtax,-15.215332031
others,osd,Europe,domestic,comtax,-0.051891326904
Intermediate,osd,Europe,domestic,comtax,496.84863281
Land,others,Europe,domestic,comtax,-409.70703125
tech_aspros,others,Europe,domestic,comtax,1209.6711426
clerks,others,Europe,domestic,comtax,640.67419434
service_shop,others,Europe,domestic,comtax,415.8560791
off_mgr_pros,others,Europe,domestic,comtax,3746.5673828
ag_othlowsk,others,Europe,domestic,comtax,18639.578125
Capital,others,Europe,domestic,comtax,-167.02734375
pdr,others,Europe,domestic,comtax,-0.30149078369
wht,others,Europe,domestic,comtax,-0.041091918945
gro,others,Europe,domestic,comtax,-0.078290939331
osd,others,Europe,domestic,comtax,-0.039807319641
others,others,Europe,domestic,comtax,-69.57421875
Intermediate,others,Europe,domestic,comtax,3833.6289063
Land,Intermediate,Europe,domestic,comtax,-390.09960938
tech_aspros,Intermediate,Europe,domestic,comtax,645265.25
clerks,Intermediate,Europe,domestic,comtax,306259
service_shop,Intermediate,Europe,domestic,comtax,279606.875
off_mgr_pros,Intermediate,Europe,domestic,comtax,952481.5
ag_othlowsk,Intermediate,Europe,domestic,comtax,518770
Capital,Intermediate,Europe,domestic,comtax,149615
NatlRes,Intermediate,Europe,domestic,comtax,3694.5
pdr,Intermediate,Europe,domestic,comtax,-0.9228515625
wht,Intermediate,Europe,domestic,comtax,-11.857421875
gro,Intermediate,Europe,domestic,comtax,-75.736328125
osd,Intermediate,Europe,domestic,comtax,-1.6875
others,Intermediate,Europe,domestic,comtax,-31.8125
Intermediate,Intermediate,Europe,domestic,comtax,333673
wht,CGDS,Europe,domestic,comtax,-0.015874862671
gro,CGDS,Europe,domestic,comtax,8.96072387695313E-0003
osd,CGDS,Europe,domestic,comtax,3.61895561218262E-0003
others,CGDS,Europe,domestic,comtax,1.5673828125
Intermediate,CGDS,Europe,domestic,comtax,28004
Land,pdr,N_America,domestic,comtax,-64.302703857
tech_aspros,pdr,N_America,domestic,comtax,1.9469747543
clerks,pdr,N_America,domestic,comtax,1.4249572754
service_shop,pdr,N_America,domestic,comtax,1.0513496399
off_mgr_pros,pdr,N_America,domestic,comtax,12.397460938
ag_othlowsk,pdr,N_America,domestic,comtax,13.312454224
Capital,pdr,N_America,domestic,comtax,-2.7276306152
pdr,pdr,N_America,domestic,comtax,-0.77627372742
wht,pdr,N_America,domestic,comtax,-0.10092461109
gro,pdr,N_America,domestic,comtax,-0.029559254646
osd,pdr,N_America,domestic,comtax,-3.08063626289368E-0003
others,pdr,N_America,domestic,comtax,-0.055290222168
Intermediate,pdr,N_America,domestic,comtax,-11.820556641
Land,wht,N_America,domestic,comtax,-1550.3342285
tech_aspros,wht,N_America,domestic,comtax,3.7543258667
clerks,wht,N_America,domestic,comtax,5.6601409912
service_shop,wht,N_America,domestic,comtax,4.5514831543
off_mgr_pros,wht,N_America,domestic,comtax,81.130859375
ag_othlowsk,wht,N_America,domestic,comtax,59.352783203
Capital,wht,N_America,domestic,comtax,10.813964844
pdr,wht,N_America,domestic,comtax,-3.4245681763
wht,wht,N_America,domestic,comtax,-107.73864746
gro,wht,N_America,domestic,comtax,-1.0704498291
osd,wht,N_America,domestic,comtax,-0.089765548706
others,wht,N_America,domestic,comtax,-1.2170982361
Intermediate,wht,N_America,domestic,comtax,-220.81933594
Land,gro,N_America,domestic,comtax,-4300.9453125
tech_aspros,gro,N_America,domestic,comtax,5.9221191406
clerks,gro,N_America,domestic,comtax,16.874206543
service_shop,gro,N_America,domestic,comtax,14.471191406
off_mgr_pros,gro,N_America,domestic,comtax,277.79492188
ag_othlowsk,gro,N_America,domestic,comtax,74.602294922
Capital,gro,N_America,domestic,comtax,-182.81445313
pdr,gro,N_America,domestic,comtax,-0.42246007919
wht,gro,N_America,domestic,comtax,-0.753698349
gro,gro,N_America,domestic,comtax,-218.03942871
osd,gro,N_America,domestic,comtax,-0.15606594086
others,gro,N_America,domestic,comtax,-11.792404175
Intermediate,gro,N_America,domestic,comtax,-1202.40625
Land,osd,N_America,domestic,comtax,-1904.0175781
tech_aspros,osd,N_America,domestic,comtax,6.1016693115
clerks,osd,N_America,domestic,comtax,12.56350708
service_shop,osd,N_America,domestic,comtax,10.432281494
off_mgr_pros,osd,N_America,domestic,comtax,192.86474609
ag_othlowsk,osd,N_America,domestic,comtax,91.126953125
Capital,osd,N_America,domestic,comtax,34.584960938
pdr,osd,N_America,domestic,comtax,-3.05831432342529E-0003
wht,osd,N_America,domestic,comtax,-0.3084564209
gro,osd,N_America,domestic,comtax,-0.62831878662
osd,osd,N_America,domestic,comtax,-89.862060547
others,osd,N_America,domestic,comtax,-0.46336746216
Intermediate,osd,N_America,domestic,comtax,-460.8125
Land,others,N_America,domestic,comtax,-2614.8691406
tech_aspros,others,N_America,domestic,comtax,-6.6883544922
clerks,others,N_America,domestic,comtax,21.947998047
service_shop,others,N_America,domestic,comtax,22.087341309
off_mgr_pros,others,N_America,domestic,comtax,477.14257813
ag_othlowsk,others,N_America,domestic,comtax,-239.82617188
Capital,others,N_America,domestic,comtax,-879.3828125
pdr,others,N_America,domestic,comtax,-1.0845146179
wht,others,N_America,domestic,comtax,-6.4733428955
gro,others,N_America,domestic,comtax,-1.5907363892
osd,others,N_America,domestic,comtax,-0.15640926361
others,others,N_America,domestic,comtax,-90.489013672
Intermediate,others,N_America,domestic,comtax,-1351.46875
Land,Intermediate,N_America,domestic,comtax,-356.55957031
tech_aspros,Intermediate,N_America,domestic,comtax,161289
clerks,Intermediate,N_America,domestic,comtax,193540.125
service_shop,Intermediate,N_America,domestic,comtax,113905.125
off_mgr_pros,Intermediate,N_America,domestic,comtax,737076.5
ag_othlowsk,Intermediate,N_America,domestic,comtax,309397.25
Capital,Intermediate,N_America,domestic,comtax,148569.5
NatlRes,Intermediate,N_America,domestic,comtax,3993.390625
pdr,Intermediate,N_America,domestic,comtax,-6.2464599609
wht,Intermediate,N_America,domestic,comtax,-21.609375
gro,Intermediate,N_America,domestic,comtax,-1389.671875
osd,Intermediate,N_America,domestic,comtax,-0.3251953125
others,Intermediate,N_America,domestic,comtax,-64.51953125
Intermediate,Intermediate,N_America,domestic,comtax,72696
others,CGDS,N_America,domestic,comtax,0.046016693115
Intermediate,CGDS,N_America,domestic,comtax,28613
Land,pdr,Oceania,domestic,comtax,0.066150665283
tech_aspros,pdr,Oceania,domestic,comtax,-0.30283641815
clerks,pdr,Oceania,domestic,comtax,-0.073786258698
service_shop,pdr,Oceania,domestic,comtax,-0.050013899803
off_mgr_pros,pdr,Oceania,domestic,comtax,-0.97780418396
ag_othlowsk,pdr,Oceania,domestic,comtax,-0.80285835266
Capital,pdr,Oceania,domestic,comtax,-0.43419265747
pdr,pdr,Oceania,domestic,comtax,-7.02977180480957E-0004
others,pdr,Oceania,domestic,comtax,-1.99031829833984E-0003
Intermediate,pdr,Oceania,domestic,comtax,0.64825439453
Land,wht,Oceania,domestic,comtax,21.2734375
tech_aspros,wht,Oceania,domestic,comtax,5.4036560059
clerks,wht,Oceania,domestic,comtax,1.3090286255
service_shop,wht,Oceania,domestic,comtax,0.88677597046
off_mgr_pros,wht,Oceania,domestic,comtax,17.755615234
ag_othlowsk,wht,Oceania,domestic,comtax,14.513305664
Capital,wht,Oceania,domestic,comtax,21.734008789
pdr,wht,Oceania,domestic,comtax,-6.91971182823181E-0003
wht,wht,Oceania,domestic,comtax,-3.3597412109
gro,wht,Oceania,domestic,comtax,-0.010731220245
others,wht,Oceania,domestic,comtax,-0.1093211174
Intermediate,wht,Oceania,domestic,comtax,-20.282470703
Land,gro,Oceania,domestic,comtax,2.2811431885
tech_aspros,gro,Oceania,domestic,comtax,-0.85565948486
clerks,gro,Oceania,domestic,comtax,-0.20869064331
service_shop,gro,Oceania,domestic,comtax,-0.14145755768
off_mgr_pros,gro,Oceania,domestic,comtax,-2.7524719238
ag_othlowsk,gro,Oceania,domestic,comtax,-2.2616424561
Capital,gro,Oceania,domestic,comtax,-0.10040283203
gro,gro,Oceania,domestic,comtax,-0.036936759949
others,gro,Oceania,domestic,comtax,-0.019004106522
Intermediate,gro,Oceania,domestic,comtax,0.083740234375
Land,osd,Oceania,domestic,comtax,3.9518432617
tech_aspros,osd,Oceania,domestic,comtax,0.14289093018
clerks,osd,Oceania,domestic,comtax,0.033416748047
service_shop,osd,Oceania,domestic,comtax,0.022624015808
off_mgr_pros,osd,Oceania,domestic,comtax,0.52661132813
ag_othlowsk,osd,Oceania,domestic,comtax,0.42143249512
Capital,osd,Oceania,domestic,comtax,1.9706420898
osd,osd,Oceania,domestic,comtax,-0.49559783936
others,osd,Oceania,domestic,comtax,-0.016148090363
Intermediate,osd,Oceania,domestic,comtax,1.3605957031
Land,others,Oceania,domestic,comtax,31.656005859
tech_aspros,others,Oceania,domestic,comtax,2.2192382813
clerks,others,Oceania,domestic,comtax,0.52894592285
service_shop,others,Oceania,domestic,comtax,0.3585357666
off_mgr_pros,others,Oceania,domestic,comtax,7.7448730469
ag_othlowsk,others,Oceania,domestic,comtax,6.2709960938
Capital,others,Oceania,domestic,comtax,13.295410156
pdr,others,Oceania,domestic,comtax,-0.028881192207
wht,others,Oceania,domestic,comtax,-2.42066383361816E-0003
gro,others,Oceania,domestic,comtax,-2.65789031982422E-0003
others,others,Oceania,domestic,comtax,-6.3128051758
Intermediate,others,Oceania,domestic,comtax,22.036621094
Land,Intermediate,Oceania,domestic,comtax,14.368896484
tech_aspros,Intermediate,Oceania,domestic,comtax,5881.765625
clerks,Intermediate,Oceania,domestic,comtax,3959.015625
service_shop,Intermediate,Oceania,domestic,comtax,3388.671875
off_mgr_pros,Intermediate,Oceania,domestic,comtax,13070.6875
ag_othlowsk,Intermediate,Oceania,domestic,comtax,5072.8125
Capital,Intermediate,Oceania,domestic,comtax,14393.0625
NatlRes,Intermediate,Oceania,domestic,comtax,840.94726563
pdr,Intermediate,Oceania,domestic,comtax,-0.076690673828
wht,Intermediate,Oceania,domestic,comtax,-0.37536621094
gro,Intermediate,Oceania,domestic,comtax,-6.5041503906
osd,Intermediate,Oceania,domestic,comtax,-3.981628418
others,Intermediate,Oceania,domestic,comtax,-3.6904296875
Intermediate,Intermediate,Oceania,domestic,comtax,3599.5
wht,CGDS,Oceania,domestic,comtax,0.28257751465
others,CGDS,Oceania,domestic,comtax,-1.52587890625000E-0004
Intermediate,CGDS,Oceania,domestic,comtax,21908.8125
Land,pdr,S_America,domestic,comtax,16.114013672
tech_aspros,pdr,S_America,domestic,comtax,11.641708374
clerks,pdr,S_America,domestic,comtax,4.7615966797
service_shop,pdr,S_America,domestic,comtax,8.6858825684
off_mgr_pros,pdr,S_America,domestic,comtax,18.754501343
ag_othlowsk,pdr,S_America,domestic,comtax,220.01000977
Capital,pdr,S_America,domestic,comtax,-9.1328125
pdr,pdr,S_America,domestic,comtax,-6.8061523438
gro,pdr,S_America,domestic,comtax,-0.011169433594
others,pdr,S_America,domestic,comtax,-0.13661193848
Intermediate,pdr,S_America,domestic,comtax,-0.54443359375
Land,wht,S_America,domestic,comtax,27.012084961
tech_aspros,wht,S_America,domestic,comtax,20.758712769
clerks,wht,S_America,domestic,comtax,9.0339813232
service_shop,wht,S_America,domestic,comtax,33.084289551
off_mgr_pros,wht,S_America,domestic,comtax,19.716766357
ag_othlowsk,wht,S_America,domestic,comtax,166.86975098
Capital,wht,S_America,domestic,comtax,4.7783203125
pdr,wht,S_America,domestic,comtax,-0.013162016869
wht,wht,S_America,domestic,comtax,-3.6403808594
gro,wht,S_America,domestic,comtax,-0.010992527008
others,wht,S_America,domestic,comtax,-0.017213821411
Intermediate,wht,S_America,domestic,comtax,17.826904297
Land,gro,S_America,domestic,comtax,67.161132813
tech_aspros,gro,S_America,domestic,comtax,40.343658447
clerks,gro,S_America,domestic,comtax,18.725570679
service_shop,gro,S_America,domestic,comtax,69.788391113
off_mgr_pros,gro,S_America,domestic,comtax,50.203613281
ag_othlowsk,gro,S_America,domestic,comtax,619.80224609
Capital,gro,S_America,domestic,comtax,-44.041503906
pdr,gro,S_America,domestic,comtax,-0.078315973282
wht,gro,S_America,domestic,comtax,-0.034412026405
gro,gro,S_America,domestic,comtax,-77.26953125
osd,gro,S_America,domestic,comtax,9.53674316406250E-0007
others,gro,S_America,domestic,comtax,-0.17498779297
Intermediate,gro,S_America,domestic,comtax,-69.116210938
Land,osd,S_America,domestic,comtax,134.78125
tech_aspros,osd,S_America,domestic,comtax,75.263427734
clerks,osd,S_America,domestic,comtax,34.980529785
service_shop,osd,S_America,domestic,comtax,149.71728516
off_mgr_pros,osd,S_America,domestic,comtax,97.791625977
ag_othlowsk,osd,S_America,domestic,comtax,1178.8706055
Capital,osd,S_America,domestic,comtax,-93.599609375
pdr,osd,S_America,domestic,comtax,-0.057199954987
osd,osd,S_America,domestic,comtax,-81.896972656
others,osd,S_America,domestic,comtax,-0.24411773682
Intermediate,osd,S_America,domestic,comtax,-49.216796875
Land,others,S_America,domestic,comtax,251.71289063
tech_aspros,others,S_America,domestic,comtax,151.76647949
clerks,others,S_America,domestic,comtax,65.775512695
service_shop,others,S_America,domestic,comtax,148.36779785
off_mgr_pros,others,S_America,domestic,comtax,241.50415039
ag_othlowsk,others,S_America,domestic,comtax,3680.4414063
Capital,others,S_America,domestic,comtax,-453.8515625
pdr,others,S_America,domestic,comtax,-0.30704498291
wht,others,S_America,domestic,comtax,-6.40869140625000E-0003
gro,others,S_America,domestic,comtax,-0.012878417969
osd,others,S_America,domestic,comtax,-8.10241699218750E-0003
others,others,S_America,domestic,comtax,-97.958007813
Intermediate,others,S_America,domestic,comtax,-293.99609375
Land,Intermediate,S_America,domestic,comtax,195.7734375
tech_aspros,Intermediate,S_America,domestic,comtax,56201.71875
clerks,Intermediate,S_America,domestic,comtax,44132.40625
service_shop,Intermediate,S_America,domestic,comtax,53839.3125
off_mgr_pros,Intermediate,S_America,domestic,comtax,114283.3125
ag_othlowsk,Intermediate,S_America,domestic,comtax,50795.03125
Capital,Intermediate,S_America,domestic,comtax,19709
NatlRes,Intermediate,S_America,domestic,comtax,679.6484375
pdr,Intermediate,S_America,domestic,comtax,-2.7431640625
wht,Intermediate,S_America,domestic,comtax,-2.7509765625
gro,Intermediate,S_America,domestic,comtax,-78.755859375
osd,Intermediate,S_America,domestic,comtax,-2.267578125
others,Intermediate,S_America,domestic,comtax,-17.78125
Intermediate,Intermediate,S_America,domestic,comtax,16479.25
wht,CGDS,S_America,domestic,comtax,5.68008422851563E-0003
others,CGDS,S_America,domestic,comtax,264.60498047
Intermediate,CGDS,S_America,domestic,comtax,34117.375
Land,pdr,ROW,domestic,comtax,2.10523605346680E-0004
tech_aspros,pdr,ROW,domestic,comtax,8.44860915094614E-0004
clerks,pdr,ROW,domestic,comtax,2.06005526706576E-0004
service_shop,pdr,ROW,domestic,comtax,1.47654034662992E-0004
off_mgr_pros,pdr,ROW,domestic,comtax,2.77275778353214E-0003
ag_othlowsk,pdr,ROW,domestic,comtax,2.88168061524630E-0003
Capital,pdr,ROW,domestic,comtax,3.16542573273182E-0004
Intermediate,pdr,ROW,domestic,comtax,1.21627561748027E-0003
Land,wht,ROW,domestic,comtax,2.61345878243446E-0004
tech_aspros,wht,ROW,domestic,comtax,1.04882335290312E-0003
clerks,wht,ROW,domestic,comtax,2.55738385021687E-0004
service_shop,wht,ROW,domestic,comtax,1.83299998752773E-0004
off_mgr_pros,wht,ROW,domestic,comtax,3.44214215874672E-0003
ag_othlowsk,wht,ROW,domestic,comtax,3.57736274600029E-0003
Capital,wht,ROW,domestic,comtax,3.92960384488106E-0004
wht,wht,ROW,domestic,comtax,-4.65661287307739E-0010
Intermediate,wht,ROW,domestic,comtax,4.43813949823380E-0003
