!Header: AG01, dimensions: REG*GDPEXPEND [7*5], description: GDPEXP = C + I + G + X - M, GDP from the expenditure side
REG,GDPEXPEND,Value
Intermediate,Africa,imported,comtax,2.1977539063
Intermediate,Asia,imported,comtax,34.282226563
pdr,Europe,imported,comtax,0.048060834408
wht,Europe,imported,comtax,7.11920857429504E-0003
gro,Europe,imported,comtax,1.41134858131408E-0003
osd,Europe,imported,comtax,3.49350273609161E-0003
others,Europe,imported,comtax,0.064150094986
Intermediate,Europe,imported,comtax,36.546875
osd,N_America,imported,comtax,0.026239395142
others,N_America,imported,comtax,0.26406860352
Intermediate,N_America,imported,comtax,74.9765625
Intermediate,S_America,imported,comtax,19.134277344
pdr,ROW,imported,comtax,3.48982212017290E-0007
wht,ROW,imported,comtax,2.31031328439713E-0004
gro,ROW,imported,comtax,7.62660056352615E-0006
osd,ROW,imported,comtax,4.95451968163252E-0006
others,ROW,imported,comtax,9.78037714958191E-0005
Intermediate,ROW,imported,comtax,2.6212768555
!Header: 0IMB, dimensions: 1 [1], description: Summary measure of imbalances, should be close to zero
Value
3.4702553749
!Header: 1TNS, dimensions: 1 [1], description: Summary measure for transport services, should be close to zero
Value
0.53125
!Header: 1TND, dimensions: 1 [1], description: Summary measure for transport services, should be close to zero
Value
0.15571388602
!Header: 1SRP, dimensions: 1 [1], description: Summary measure for economic surplus, should be close to zero
Value
2.5479454994
!Header: 1IMP, dimensions: 1 [1], description: Summary measure for excess importation, should be close to zero
Value
0.23534591496
!Header: 2TNS, dimensions: 1 [1], description: Diff btwn ttl supply of trnsprt srvcs & ttl margins, should be close t
Value
-0.53125
!Header: 2TND, dimensions: TRAD_COMM*REG*REG [6*7*7], description: Difference between global demand and margins, should be close to zero
TRAD_COMM,REG,REG,Value
pdr,Africa,Africa,-7.15255737304688E-0007
wht,Africa,Africa,-1.66893005371094E-0006
others,Africa,Africa,4.57763671875000E-0005
Intermediate,Africa,Africa,3.35693359375000E-0004
pdr,Asia,Africa,-2.98023223876953E-0007
wht,Asia,Africa,-4.76837158203125E-0006
gro,Asia,Africa,-2.38418579101563E-0007
osd,Asia,Africa,3.81469726562500E-0006
others,Asia,Africa,-7.62939453125000E-0006
Intermediate,Asia,Africa,1.95312500000000E-0003
pdr,Europe,Africa,-3.35276126861572E-0008
wht,Europe,Africa,2.67028808593750E-0005
gro,Europe,Africa,3.81469726562500E-0006
others,Europe,Africa,3.81469726562500E-0005
Intermediate,Europe,Africa,1.70898437500000E-0003
pdr,N_America,Africa,-3.57627868652344E-0007
wht,N_America,Africa,2.28881835937500E-0005
gro,N_America,Africa,-7.62939453125000E-0006
osd,N_America,Africa,-7.15255737304688E-0007
Intermediate,N_America,Africa,-1.49536132812500E-0003
pdr,Oceania,Africa,9.31322574615479E-0010
wht,Oceania,Africa,3.81469726562500E-0006
gro,Oceania,Africa,7.45058059692383E-0008
osd,Oceania,Africa,-3.72529029846191E-0008
others,Oceania,Africa,-1.43051147460937E-0006
Intermediate,Oceania,Africa,1.06811523437500E-0004
wht,S_America,Africa,-6.67572021484375E-0006
gro,S_America,Africa,-1.33514404296875E-0005
osd,S_America,Africa,9.53674316406250E-0007
others,S_America,Africa,2.38418579101563E-0006
Intermediate,S_America,Africa,-1.06811523437500E-0004
wht,ROW,Africa,5.21540641784668E-0008
osd,ROW,Africa,-4.42378222942352E-0009
others,ROW,Africa,1.49011611938477E-0007
Intermediate,ROW,Africa,2.38418579101563E-0005
pdr,Africa,Asia,1.49011611938477E-0008
gro,Africa,Asia,2.38418579101563E-0006
osd,Africa,Asia,6.19888305664063E-0006
others,Africa,Asia,-8.39233398437500E-0005
Intermediate,Africa,Asia,8.54492187500000E-0004
pdr,Asia,Asia,6.67572021484375E-0006
wht,Asia,Asia,9.53674316406250E-0007
gro,Asia,Asia,-4.57763671875000E-0005
osd,Asia,Asia,2.28881835937500E-0005
others,Asia,Asia,-3.66210937500000E-0004
Intermediate,Asia,Asia,-7.81250000000000E-0003
pdr,Europe,Asia,-8.94069671630859E-0008
wht,Europe,Asia,-1.14440917968750E-0005
gro,Europe,Asia,-2.28881835937500E-0005
osd,Europe,Asia,2.38418579101563E-0006
others,Europe,Asia,-1.52587890625000E-0005
Intermediate,Europe,Asia,8.78906250000000E-0003
pdr,N_America,Asia,-2.38418579101563E-0006
wht,N_America,Asia,-1.98364257812500E-0004
gro,N_America,Asia,1.83105468750000E-0004
osd,N_America,Asia,1.83105468750000E-0004
others,N_America,Asia,4.27246093750000E-0004
Intermediate,N_America,Asia,0.0224609375
pdr,Oceania,Asia,3.57627868652344E-0007
wht,Oceania,Asia,9.15527343750000E-0005
gro,Oceania,Asia,7.62939453125000E-0006
osd,Oceania,Asia,-9.53674316406250E-0006
others,Oceania,Asia,6.10351562500000E-0005
Intermediate,Oceania,Asia,-7.32421875000000E-0004
pdr,S_America,Asia,5.21540641784668E-0008
wht,S_America,Asia,-7.62939453125000E-0006
gro,S_America,Asia,1.52587890625000E-0005
osd,S_America,Asia,-2.28881835937500E-0005
others,S_America,Asia,3.81469726562500E-0005
Intermediate,S_America,Asia,1.95312500000000E-0003
pdr,ROW,Asia,2.39233486354351E-0008
wht,ROW,Asia,-1.86264514923096E-0007
gro,ROW,Asia,-5.96046447753906E-0007
osd,ROW,Asia,-5.72204589843750E-0006
others,ROW,Asia,7.62939453125000E-0006
Intermediate,ROW,Asia,2.13623046875000E-0004
pdr,Africa,Europe,-3.87430191040039E-0007
wht,Africa,Europe,4.88071236759424E-0007
gro,Africa,Europe,-3.57627868652344E-0007
osd,Africa,Europe,3.81469726562500E-0006
others,Africa,Europe,1.22070312500000E-0004
Intermediate,Africa,Europe,-1.70898437500000E-0003
pdr,Asia,Europe,3.81469726562500E-0006
wht,Asia,Europe,-1.14440917968750E-0005
gro,Asia,Europe,2.86102294921875E-0006
osd,Asia,Europe,-1.14440917968750E-0005
others,Asia,Europe,1.52587890625000E-0004
Intermediate,Asia,Europe,5.85937500000000E-0003
pdr,Europe,Europe,-5.24520874023438E-0006
wht,Europe,Europe,-6.10351562500000E-0005
osd,Europe,Europe,6.10351562500000E-0005
others,Europe,Europe,4.88281250000000E-0004
Intermediate,Europe,Europe,-0.04296875
pdr,N_America,Europe,3.81469726562500E-0006
wht,N_America,Europe,2.67028808593750E-0005
gro,N_America,Europe,-1.52587890625000E-0005
osd,N_America,Europe,-3.05175781250000E-0005
others,N_America,Europe,-9.15527343750000E-0005
Intermediate,N_America,Europe,-0.015625
pdr,Oceania,Europe,2.98023223876953E-0008
wht,Oceania,Europe,7.62939453125000E-0006
gro,Oceania,Europe,-2.38418579101563E-0007
osd,Oceania,Europe,1.78813934326172E-0007
Intermediate,Oceania,Europe,-1.09863281250000E-0003
pdr,S_America,Europe,-3.81469726562500E-0006
wht,S_America,Europe,2.86102294921875E-0006
gro,S_America,Europe,-7.62939453125000E-0006
osd,S_America,Europe,1.06811523437500E-0004
others,S_America,Europe,4.88281250000000E-0004
Intermediate,S_America,Europe,-4.88281250000000E-0004
pdr,ROW,Europe,3.91155481338501E-0008
wht,ROW,Europe,1.49011611938477E-0007
gro,ROW,Europe,1.54972076416015E-0006
osd,ROW,Europe,6.67572021484375E-0006
others,ROW,Europe,-9.53674316406250E-0006
Intermediate,ROW,Europe,-5.18798828125000E-0004
pdr,Africa,N_America,3.43352439813316E-0008
wht,Africa,N_America,3.43425199389458E-0008
gro,Africa,N_America,6.48666173219681E-0007
osd,Africa,N_America,1.19209289550781E-0006
others,Africa,N_America,-3.05175781250000E-0005
Intermediate,Africa,N_America,6.10351562500000E-0004
pdr,Asia,N_America,-2.14576721191406E-0006
gro,Asia,N_America,-2.98023223876953E-0008
osd,Asia,N_America,-2.38418579101563E-0007
others,Asia,N_America,-7.62939453125000E-0006
Intermediate,Asia,N_America,0.01171875
pdr,Europe,N_America,1.58324837684631E-0008
wht,Europe,N_America,3.72529029846191E-0008
gro,Europe,N_America,4.76837158203125E-0006
osd,Europe,N_America,7.62939453125000E-0006
others,Europe,N_America,-6.10351562500000E-0005
Intermediate,Europe,N_America,4.88281250000000E-0003
pdr,N_America,N_America,-3.45706939697266E-0006
wht,N_America,N_America,-7.62939453125000E-0006
gro,N_America,N_America,6.10351562500000E-0005
osd,N_America,N_America,7.62939453125000E-0005
others,N_America,N_America,3.35693359375000E-0004
Intermediate,N_America,N_America,-2.44140625000000E-0003
wht,Oceania,N_America,6.98491930961609E-0010
gro,Oceania,N_America,-1.39698386192321E-0009
osd,Oceania,N_America,7.15255737304688E-0007
Intermediate,Oceania,N_America,-9.76562500000000E-0004
pdr,S_America,N_America,7.06641003489494E-0008
wht,S_America,N_America,-1.35041773319244E-0008
gro,S_America,N_America,-2.86102294921875E-0006
others,S_America,N_America,1.83105468750000E-0004
Intermediate,S_America,N_America,-2.44140625000000E-0004
pdr,ROW,N_America,-4.55765984952450E-0008
wht,ROW,N_America,1.11758708953857E-0008
gro,ROW,N_America,-4.09781932830811E-0008
osd,ROW,N_America,-5.96046447753906E-0008
others,ROW,N_America,-5.24520874023438E-0006
Intermediate,ROW,N_America,-2.28881835937500E-0005
gro,Africa,Oceania,-1.26892700791358E-0008
others,Africa,Oceania,7.15255737304688E-0007
Intermediate,Africa,Oceania,3.81469726562500E-0006
pdr,Asia,Oceania,-6.51925802230835E-0008
gro,Asia,Oceania,-5.02914190292358E-0008
osd,Asia,Oceania,8.94069671630859E-0008
others,Asia,Oceania,-5.72204589843750E-0006
Intermediate,Asia,Oceania,4.88281250000000E-0004
pdr,Europe,Oceania,3.95812094211578E-0009
wht,Europe,Oceania,2.23517417907715E-0008
gro,Europe,Oceania,-2.60770320892334E-0008
osd,Europe,Oceania,-2.23517417907715E-0008
others,Europe,Oceania,-1.43051147460937E-0006
Intermediate,Europe,Oceania,9.76562500000000E-0004
pdr,N_America,Oceania,-4.65661287307739E-0010
wht,N_America,Oceania,-2.08616256713867E-0007
gro,N_America,Oceania,-1.49011611938477E-0008
osd,N_America,Oceania,-1.43051147460937E-0006
others,N_America,Oceania,-2.86102294921875E-0006
Intermediate,N_America,Oceania,-6.71386718750000E-0004
pdr,Oceania,Oceania,-6.98491930961609E-0010
wht,Oceania,Oceania,-9.31322574615479E-0010
gro,Oceania,Oceania,3.72529029846191E-0008
osd,Oceania,Oceania,-7.82310962677002E-0008
others,Oceania,Oceania,2.38418579101563E-0006
Intermediate,Oceania,Oceania,1.75476074218750E-0004
osd,S_America,Oceania,-5.96046447753906E-0008
others,S_America,Oceania,3.81469726562500E-0006
Intermediate,S_America,Oceania,7.05718994140625E-0005
wht,ROW,Oceania,-6.40284270048141E-0010
gro,ROW,Oceania,2.79396772384644E-0009
osd,ROW,Oceania,-2.09547579288483E-0009
others,ROW,Oceania,-4.88758087158203E-0006
Intermediate,ROW,Oceania,-3.62396240234375E-0005
wht,Africa,S_America,1.55061570694670E-0007
gro,Africa,S_America,-9.53674316406250E-0007
osd,Africa,S_America,5.21540641784668E-0008
others,Africa,S_America,-4.38690185546875E-0005
Intermediate,Africa,S_America,9.15527343750000E-0005
pdr,Asia,S_America,-3.27825546264648E-0007
gro,Asia,S_America,-7.77654349803925E-0008
osd,Asia,S_America,1.19209289550781E-0007
others,Asia,S_America,-1.33514404296875E-0005
Intermediate,Asia,S_America,-1.22070312500000E-0004
pdr,Europe,S_America,-1.02445483207702E-0008
wht,Europe,S_America,1.43051147460937E-0006
gro,Europe,S_America,-1.90734863281250E-0006
osd,Europe,S_America,5.96046447753906E-0008
others,Europe,S_America,-2.09808349609375E-0005
Intermediate,Europe,S_America,-1.22070312500000E-0003
pdr,N_America,S_America,-1.90734863281250E-0006
wht,N_America,S_America,1.14440917968750E-0005
gro,N_America,S_America,3.05175781250000E-0005
osd,N_America,S_America,-1.14440917968750E-0005
others,N_America,S_America,6.10351562500000E-0005
Intermediate,N_America,S_America,6.83593750000000E-0003
wht,Oceania,S_America,3.09944152832031E-0006
gro,Oceania,S_America,-1.04308128356933E-0007
osd,Oceania,S_America,-4.65661287307739E-0009
others,Oceania,S_America,-3.57627868652344E-0007
Intermediate,Oceania,S_America,-5.34057617187500E-0005
pdr,S_America,S_America,1.47819519042968E-0005
wht,S_America,S_America,-2.28881835937500E-0005
gro,S_America,S_America,-4.57763671875000E-0005
osd,S_America,S_America,1.52587890625000E-0005
others,S_America,S_America,1.52587890625000E-0005
Intermediate,S_America,S_America,-2.44140625000000E-0004
pdr,ROW,S_America,2.68846633844078E-0009
wht,ROW,S_America,2.98023223876953E-0008
osd,ROW,S_America,6.98491930961609E-0009
others,ROW,S_America,2.23517417907715E-0008
Intermediate,ROW,S_America,-3.91006469726563E-0005
pdr,Africa,ROW,-2.21916707232594E-0009
wht,Africa,ROW,-3.43425199389458E-0009
gro,Africa,ROW,-2.44472175836563E-0009
osd,Africa,ROW,-1.30385160446167E-0008
others,Africa,ROW,-9.29832458496094E-0006
pdr,Asia,ROW,-1.04308128356933E-0007
wht,Asia,ROW,-5.68106770515442E-0008
gro,Asia,ROW,-7.62939453125000E-0006
osd,Asia,ROW,4.76837158203125E-0007
others,Asia,ROW,-1.90734863281250E-0006
Intermediate,Asia,ROW,2.44140625000000E-0004
pdr,Europe,ROW,3.49245965480804E-0009
wht,Europe,ROW,4.05311584472656E-0006
gro,Europe,ROW,2.14576721191406E-0006
osd,Europe,ROW,3.27825546264648E-0007
others,Europe,ROW,-3.81469726562500E-0006
Intermediate,Europe,ROW,-1.43432617187500E-0003
pdr,N_America,ROW,-6.75208866596222E-0009
wht,N_America,ROW,-1.49011611938476E-0006
gro,N_America,ROW,-2.98023223876953E-0007
osd,N_America,ROW,2.23517417907715E-0008
others,N_America,ROW,3.33786010742188E-0006
Intermediate,N_America,ROW,2.28881835937500E-0004
wht,Oceania,ROW,-4.07453626394272E-0010
gro,Oceania,ROW,-7.74860382080078E-0007
osd,Oceania,ROW,6.05359673500061E-0009
others,Oceania,ROW,2.38418579101563E-0007
Intermediate,Oceania,ROW,7.62939453125000E-0005
pdr,S_America,ROW,2.32830643653870E-0010
wht,S_America,ROW,1.66893005371094E-0006
gro,S_America,ROW,8.38190317153931E-0009
osd,S_America,ROW,2.38418579101563E-0006
others,S_America,ROW,3.81469726562500E-0006
Intermediate,S_America,ROW,2.67028808593750E-0005
pdr,ROW,ROW,2.79396772384644E-0009
wht,ROW,ROW,-4.47034835815430E-0008
gro,ROW,ROW,1.19209289550781E-0006
osd,ROW,ROW,2.23517417907715E-0008
others,ROW,ROW,-8.58306884765625E-0006
Intermediate,ROW,ROW,3.81469726562500E-0006
!Header: 2SRP, dimensions: REG [7], description: Economic surplus in region s.  This should be close to zero.
REG,Value
Africa,0.034825086594
Asia,-0.31616210938
Europe,-1.1382484436
N_America,-0.66773605347
Oceania,0.064163208008
S_America,-0.28125
ROW,-0.045560598373
!Header: 2IMP, dimensions: TRAD_COMM*REG [6*7], description: Checking the accounting on traded commodities supply and demand
TRAD_COMM,REG,Value
pdr,Africa,4.00841236114502E-0006
wht,Africa,5.13076782226563E-0004
gro,Africa,-1.37329101562500E-0004
osd,Africa,4.17232513427734E-0007
others,Africa,2.51770019531250E-0004
Intermediate,Africa,-9.27734375000000E-0003
pdr,Asia,-1.36354938149452E-0004
wht,Asia,-2.95639038085938E-0005
gro,Asia,1.18613243103027E-0004
osd,Asia,1.75702571868896E-0003
others,Asia,-1.09720230102539E-0003
Intermediate,Asia,0.076171875
pdr,Europe,3.39150428771973E-0005
wht,Europe,4.56452369689941E-0004
gro,Europe,5.72770833969116E-0004
osd,Europe,1.92731618881226E-0004
others,Europe,-3.20196151733398E-0004
Intermediate,Europe,7.81250000000000E-0003
pdr,N_America,1.43982470035553E-0005
wht,N_America,2.87368893623352E-0005
gro,N_America,-2.03847885131836E-0004
osd,N_America,-5.14030456542969E-0004
others,N_America,-5.49316406250000E-0004
Intermediate,N_America,0.125
pdr,Oceania,1.01327896118164E-0006
wht,Oceania,1.70804560184479E-0006
gro,Oceania,-7.47037120163441E-0007
osd,Oceania,2.14576721191406E-0006
others,Oceania,-1.98882073163986E-0004
Intermediate,Oceania,-4.86612319946289E-0003
pdr,S_America,8.88705253601074E-0005
wht,S_America,7.12245702743530E-0004
gro,S_America,-1.68085098266602E-0005
osd,S_America,1.49503350257874E-0004
others,S_America,-5.45814633369446E-0004
Intermediate,S_America,-2.44140625000000E-0003
pdr,ROW,-5.25231371284463E-0007
wht,ROW,8.32136720418930E-0006
gro,ROW,-6.52158632874489E-0006
osd,ROW,-5.43962232768536E-0006
others,ROW,3.82401049137115E-0005
Intermediate,ROW,-1.06811523437500E-0003
!Header: SVOA, dimensions: ENDW_COMM*REG [5*7], description: EVOA bad-sign flag; 1 if negative, else 0
ENDW_COMM,REG,Value
!Header: SVFA, dimensions: ENDW_COMM*PROD_COMM*REG [5*7*7], description: EVFA bad-sign flag; 1 if negative, else 0
ENDW_COMM,PROD_COMM,REG,Value
!Header: SIFA, dimensions: TRAD_COMM*PROD_COMM*REG [6*7*7], description: VIFA bad-sign flag; 1 if negative, else 0
TRAD_COMM,PROD_COMM,REG,Value
!Header: SDFA, dimensions: TRAD_COMM*PROD_COMM*REG [6*7*7], description: VDFA bad-sign flag; 1 if negative, else 0
TRAD_COMM,PROD_COMM,REG,Value
!Header: SIPA, dimensions: TRAD_COMM*REG [6*7], description: VIPA bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,Value
!Header: SDPA, dimensions: TRAD_COMM*REG [6*7], description: VDPA bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,Value
!Header: SIGA, dimensions: TRAD_COMM*REG [6*7], description: VIGA bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,Value
!Header: SDGA, dimensions: TRAD_COMM*REG [6*7], description: VDGA bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,Value
!Header: SKB , dimensions: REG [7], description: VKB bad-sign flag; 1 if negative, else 0
REG,Value
!Header: SDEP, dimensions: REG [7], description: VDEP bad-sign flag; 1 if negative, else 0
REG,Value
!Header: SXMD, dimensions: TRAD_COMM*REG*REG [6*7*7], description: VXMD bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,REG,Value
!Header: SST , dimensions: MARG_COMM*REG [1*7], description: VST bad-sign flag; 1 if negative, else 0
MARG_COMM,REG,Value
!Header: STWR, dimensions: MARG_COMM*TRAD_COMM*REG*REG [1*6*7*7], description: VTWR bad-sign flag; 1 if negative, else 0
MARG_COMM,TRAD_COMM,REG,REG,Value
!Header: SFM , dimensions: ENDW_COMM*PROD_COMM*REG [5*7*7], description: VFM bad-sign flag; 1 if negative, else 0
ENDW_COMM,PROD_COMM,REG,Value
!Header: SIFM, dimensions: TRAD_COMM*PROD_COMM*REG [6*7*7], description: VIFM bad-sign flag; 1 if negative, else 0
TRAD_COMM,PROD_COMM,REG,Value
!Header: SDFM, dimensions: TRAD_COMM*PROD_COMM*REG [6*7*7], description: VDFM bad-sign flag; 1 if negative, else 0
TRAD_COMM,PROD_COMM,REG,Value
!Header: SIPM, dimensions: TRAD_COMM*REG [6*7], description: VIPM bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,Value
!Header: SDPM, dimensions: TRAD_COMM*REG [6*7], description: VDPM bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,Value
!Header: SIGM, dimensions: TRAD_COMM*REG [6*7], description: VIGM bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,Value
!Header: SDGM, dimensions: TRAD_COMM*REG [6*7], description: VDGM bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,Value
!Header: SIMS, dimensions: TRAD_COMM*REG*REG [6*7*7], description: VIMS bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,REG,Value
!Header: SXWD, dimensions: TRAD_COMM*REG*REG [6*7*7], description: VXWD bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,REG,Value
!Header: SIWS, dimensions: TRAD_COMM*REG*REG [6*7*7], description: VIWS bad-sign flag; 1 if negative, else 0
TRAD_COMM,REG,REG,Value
